"","x","y","r"
"249","native_lang_spanish","speech_type_c.filtered/synthesized",-0.0178612115629892
"250","speech_type_c.filtered/synthesized","main_question_ids_preference_a.yes",-0.0178953920629629
"251","native_lang_german","native_lang_swissgerman",-0.0181283892735286
"252","native_lang_german","native_lang_italian",-0.0181283892735287
"253","native_lang_german","native_lang_turkish",-0.0181283892735287
"254","native_lang_german","native_lang_norwegian",-0.0181283892735287
"255","native_lang_norwegian","mean_agec_mos",-0.0182866875514305
"256","native_lang_dutch","native_lang_korean",-0.0184429869444289
"257","test_lang_c.artificial","native_lang_dutch",-0.0184429869444289
"258","native_lang_dutch","own_mother_b.yes",-0.0184429869444289
"259","native_lang_spanish","dependent_measure_b.affect",-0.0191407279529534
"260","native_lang_hungarian","dependent_measure_b.affect",-0.0191407279529534
"261","native_lang_french","native_lang_korean",-0.0202517872990971
"262","native_lang_korean","method_c.other",-0.0202517872990971
"263","test_lang_c.artificial","native_lang_french",-0.0202517872990971
"264","method_c.other","own_mother_b.yes",-0.0202517872990971
"265","native_lang_hungarian","native_lang_japanese",-0.0203512641636898
"266","native_lang_japanese","native_lang_spanish",-0.0203512641636898
"267","native_lang_cantonese","native_lang_dutch",-0.0213467717983536
"268","native_lang_norwegian","presentation_b.video recording",-0.021387976245266
"269","native_lang_turkish","presentation_b.video recording",-0.021387976245266
"270","native_lang_italian","presentation_b.video recording",-0.021387976245266
"271","speech_type_c.filtered/synthesized","own_mother_b.yes",-0.0219272034902308
"272","native_lang_korean","speech_type_c.filtered/synthesized",-0.0219272034902308
"273","method_a.cf","speech_type_c.filtered/synthesized",-0.0226399458625321
"274","native_lang_cantonese","method_c.other",-0.0234403615469248
"275","native_lang_cantonese","native_lang_french",-0.0234403615469248
"276","own_mother_a.no","dependent_measure_a.preference",-0.0234979936996678
"277","own_mother_b.yes","dependent_measure_b.affect",-0.0234979936996679
"278","test_lang_c.artificial","dependent_measure_b.affect",-0.0234979936996679
"279","native_lang_italian","main_question_ids_preference_b.no",-0.0243522457991724
"280","native_lang_turkish","main_question_ids_preference_b.no",-0.0243522457991724
"281","native_lang_norwegian","main_question_ids_preference_b.no",-0.0243522457991724
"282","native_lang_japanese","native_lang_korean",-0.0249841008280395
"283","native_lang_japanese","own_mother_b.yes",-0.0249841008280395
"284","test_lang_c.artificial","native_lang_japanese",-0.0249841008280395
"285","native_lang_cantonese","speech_type_c.filtered/synthesized",-0.0253795662542294
"286","method_b.hpp","main_question_ids_preference_a.yes",-0.0253977848903233
"287","native_lang_german","native_lang_spanish",-0.0256978084375027
"288","native_lang_german","native_lang_hungarian",-0.0256978084375027
"289","native_lang_dutch","method_c.other",-0.0262697425626883
"290","native_lang_dutch","native_lang_french",-0.0262697425626883
"291","native_lang_dutch","speech_type_c.filtered/synthesized",-0.0284430199814372
"292","native_lang_french","method_c.other",-0.0288461538461537
"293","native_lang_cantonese","native_lang_japanese",-0.0289177615627129
"294","test_lang_a.native","mean_agec_mos",-0.0295993952036755
"295","native_lang_english","method_b.hpp",-0.0301454447306104
"296","native_lang_hungarian","presentation_b.video recording",-0.0303184198068425
"297","native_lang_dutch","dependent_measure_b.affect",-0.030480581101968
"298","test_lang_a.native","dependent_measure_b.affect",-0.030537354763271
"299","native_lang_french","speech_type_c.filtered/synthesized",-0.0312325759674217
"300","native_lang_japanese","mean_agec_mos",-0.0314595323916285
"301","test_lang_c.artificial","native_lang_german",-0.0315477521149625
"302","native_lang_german","own_mother_b.yes",-0.0315477521149625
"303","native_lang_german","native_lang_korean",-0.0315477521149627
"304","native_lang_dutch","native_lang_japanese",-0.0324082949924176
"305","method_c.other","dependent_measure_b.affect",-0.0334699713820711
"306","native_lang_french","dependent_measure_b.affect",-0.0334699713820711
"307","speech_type_b.naturalistic","mean_agec_mos",-0.034263463285263
"308","native_lang_spanish","main_question_ids_preference_b.no",-0.034520405433036
"309","native_lang_hungarian","main_question_ids_preference_b.no",-0.034520405433036
"310","native_lang_french","native_lang_japanese",-0.035586746273282
"311","native_lang_japanese","method_c.other",-0.035586746273282
"312","speech_type_c.filtered/synthesized","dependent_measure_b.affect",-0.0362389186923558
"313","native_lang_cantonese","native_lang_german",-0.0365148371670113
"314","test_lang_b.nonnative","dependent_measure_a.preference",-0.0370473043685206
"315","own_mother_a.no","presentation_a.tape recording",-0.0372202164596956
"316","own_mother_b.yes","presentation_b.video recording",-0.0372202164596956
"317","test_lang_c.artificial","presentation_b.video recording",-0.0372202164596957
"318","native_lang_japanese","speech_type_c.filtered/synthesized",-0.038530812889006
"319","native_lang_dutch","native_lang_german",-0.0409223795535575
"320","native_lang_japanese","dependent_measure_b.affect",-0.0412910291507229
"321","native_lang_korean","main_question_ids_preference_b.no",-0.0423787575566213
"322","test_lang_c.artificial","main_question_ids_preference_b.no",-0.0423787575566213
"323","native_lang_german","method_c.other",-0.0449358517136461
"324","native_lang_french","native_lang_german",-0.0449358517136463
"325","native_lang_french","method_a.cf",-0.0460491437435158
"326","native_lang_english","mean_agec_mos",-0.0463363945963917
"327","method_a.cf","speech_type_a.simulated",-0.0469447182864397
"328","speech_type_b.naturalistic","dependent_measure_b.affect",-0.047354090541377
"329","native_lang_dutch","presentation_b.video recording",-0.0482804549585268
"330","native_lang_german","speech_type_c.filtered/synthesized",-0.0486533632799838
"331","native_lang_cantonese","main_question_ids_preference_b.no",-0.0490511471587974
"332","native_lang_swissgerman","method_b.hpp",-0.0493017201298778
"333","native_lang_italian","method_b.hpp",-0.0493017201298779
"334","native_lang_norwegian","method_b.hpp",-0.0493017201298779
"335","test_lang_a.native","speech_type_c.filtered/synthesized",-0.0499180487998513
"336","native_lang_italian","speech_type_a.simulated",-0.0503307532213635
"337","native_lang_turkish","speech_type_a.simulated",-0.0503307532213636
"338","native_lang_norwegian","speech_type_a.simulated",-0.0503307532213636
"339","native_lang_german","dependent_measure_b.affect",-0.0521387245906702
"340","native_lang_french","presentation_b.video recording",-0.0530155721234239
"341","test_lang_b.nonnative","presentation_b.video recording",-0.0544934277533486
"342","native_lang_dutch","main_question_ids_preference_b.no",-0.0549718913544315
"343","native_lang_german","native_lang_japanese",-0.0554361861215878
"344","native_lang_cantonese","mean_agec_mos",-0.0560488017292175
"345","speech_type_c.filtered/synthesized","presentation_b.video recording",-0.0574015133051065
"346","native_lang_italian","mean_agec_mos",-0.0583282655823564
"347","native_lang_french","main_question_ids_preference_b.no",-0.0603632727439148
"348","speech_type_a.simulated","dependent_measure_a.preference",-0.061762281405706
"349","test_lang_a.native","presentation_a.tape recording",-0.0632696294995659
"350","test_lang_a.native","native_lang_japanese",-0.0641093381128528
"351","native_lang_english","own_mother_a.no",-0.0649793656970718
"352","native_lang_japanese","presentation_b.video recording",-0.065403926074558
"353","method_a.cf","main_question_ids_preference_b.no",-0.0656753849103355
"354","native_lang_spanish","method_b.hpp",-0.069887409213293
"355","native_lang_hungarian","method_b.hpp",-0.069887409213293
"356","dependent_measure_a.preference","main_question_ids_preference_a.yes",-0.0700390430572556
"357","study_type_MA","method_a.cf",-0.0708463085028583
"358","native_lang_spanish","speech_type_a.simulated",-0.0713461099760498
"359","native_lang_hungarian","speech_type_a.simulated",-0.0713461099760499
"360","study_type_MA","native_lang_norwegian",-0.0717991203892353
"361","study_type_MA","native_lang_turkish",-0.0717991203892353
"362","study_type_MA","native_lang_italian",-0.0717991203892355
"363","study_type_MA","native_lang_swissgerman",-0.0717991203892355
"364","test_lang_a.native","method_c.other",-0.0724842142817518
"365","native_lang_japanese","main_question_ids_preference_b.no",-0.0744685923405711
"366","test_lang_b.nonnative","test_lang_c.artificial",-0.0761541281528577
"367","test_lang_b.nonnative","own_mother_b.yes",-0.0761541281528577
"368","test_lang_a.native","own_mother_a.no",-0.0787558718856451
"369","native_lang_japanese","method_a.cf",-0.0809311727062723
"370","native_lang_german","presentation_b.video recording",-0.0825863960983456
"371","own_mother_b.yes","main_question_ids_preference_a.yes",-0.0835803274033368
"372","own_mother_a.no","main_question_ids_preference_b.no",-0.0835803274033368
"373","method_b.hpp","own_mother_b.yes",-0.085796836223602
"374","test_lang_c.artificial","method_b.hpp",-0.085796836223602
"375","native_lang_korean","speech_type_a.simulated",-0.0875876009958304
"376","test_lang_c.artificial","speech_type_a.simulated",-0.0875876009958307
"377","test_lang_b.nonnative","native_lang_cantonese",-0.0881443336743616
"378","dependent_measure_b.affect","mean_agec_mos",-0.088336811401171
"379","method_a.cf","own_mother_a.no",-0.0912149577083824
"380","speech_type_b.naturalistic","own_mother_a.no",-0.0939808481961111
"381","native_lang_german","main_question_ids_preference_b.no",-0.0940324691963257
"382","native_lang_cantonese","method_b.hpp",-0.099305252961707
"383","native_lang_cantonese","speech_type_a.simulated",-0.101377967487422
"384","study_type_MA","native_lang_hungarian",-0.101778487537112
"385","study_type_MA","native_lang_spanish",-0.101778487537112
"386","test_lang_a.native","native_lang_swissgerman",-0.103740098058112
"387","test_lang_a.native","native_lang_italian",-0.103740098058112
"388","test_lang_a.native","native_lang_norwegian",-0.103740098058112
"389","test_lang_a.native","native_lang_turkish",-0.103740098058112
"390","test_lang_a.native","method_a.cf",-0.105183462421949
"391","test_lang_b.nonnative","method_c.other",-0.10847209010609
"392","native_lang_german","method_b.hpp",-0.11064618463279
"393","test_lang_b.nonnative","method_b.hpp",-0.111890436838031
"394","native_lang_dutch","speech_type_a.simulated",-0.113614847710083
"395","study_type_MA","own_mother_a.no",-0.11379167081403
"396","study_type_MB","test_lang_c.artificial",-0.11379167081403
"397","test_lang_b.nonnative","speech_type_c.filtered/synthesized",-0.117445910212227
"398","method_c.other","main_question_ids_preference_a.yes",-0.11904978791161
"399","test_lang_c.artificial","mean_agec_mos",-0.119142977696312
"400","method_b.hpp","method_c.other",-0.122206929228889
"401","native_lang_french","speech_type_a.simulated",-0.124757651066871
"402","study_type_MA","native_lang_korean",-0.124947716972269
"403","native_lang_english","native_lang_norwegian",-0.125734404828715
"404","native_lang_english","native_lang_turkish",-0.125734404828715
"405","native_lang_english","native_lang_italian",-0.125734404828715
"406","native_lang_english","native_lang_swissgerman",-0.125734404828715
"407","study_type_MA","mean_agec_mos",-0.130042345515744
"408","study_type_MB","native_lang_cantonese",-0.131707777961327
"409","method_b.hpp","speech_type_c.filtered/synthesized",-0.132317022964069
"410","speech_type_a.simulated","speech_type_c.filtered/synthesized",-0.135078764234721
"411","own_mother_b.yes","mean_agec_mos",-0.140433804754785
"412","method_b.hpp","dependent_measure_b.affect",-0.141795764031366
"413","method_c.other","presentation_a.tape recording",-0.146025347778553
"414","test_lang_a.native","native_lang_spanish",-0.147056262250385
"415","test_lang_a.native","native_lang_hungarian",-0.147056262250385
"416","method_a.cf","dependent_measure_a.preference",-0.150750251275475
"417","test_lang_c.artificial","speech_type_b.naturalistic",-0.151286243437642
"418","native_lang_japanese","speech_type_a.simulated",-0.153910254304471
"419","test_lang_c.artificial","method_a.cf",-0.15587366190673
"420","native_lang_korean","method_a.cf",-0.15587366190673
"421","method_c.other","mean_agec_mos",-0.156120160306384
"422","method_c.other","speech_type_b.naturalistic",-0.157263035414816
"423","study_type_MA","native_lang_dutch",-0.162076774270853
"424","study_type_MB","method_c.other",-0.162082091532668
"425","method_a.cf","presentation_a.tape recording",-0.170696723870771
"426","study_type_MB","speech_type_c.filtered/synthesized",-0.175491029540757
"427","study_type_MA","native_lang_french",-0.177972492663323
"428","native_lang_english","native_lang_hungarian",-0.17823418289069
"429","native_lang_english","native_lang_spanish",-0.17823418289069
"430","test_lang_a.native","native_lang_korean",-0.180532690937863
"431","test_lang_a.native","test_lang_c.artificial",-0.180532690937863
"432","study_type_MA","dependent_measure_a.preference",-0.188062609458348
"433","presentation_b.video recording","mean_agec_mos",-0.189206141490017
"434","main_question_ids_preference_b.no","mean_agec_mos",-0.190232578671841
"435","native_lang_english","main_question_ids_preference_a.yes",-0.193680049882501
"436","native_lang_german","speech_type_a.simulated",-0.194344498694102
"437","presentation_b.video recording","main_question_ids_preference_a.yes",-0.201443755471267
"438","presentation_a.tape recording","main_question_ids_preference_b.no",-0.201443755471268
"439","native_lang_dutch","method_a.cf",-0.202192572444003
"440","native_lang_english","native_lang_korean",-0.218808068163607
"441","method_a.cf","method_c.other",-0.222022657334809
